Product ID,ISBN,eISBN,Title,Author,Publisher,Publication Year,Language,LCC,LC Subject Heading,BISAC,DDC,Downloadable
285946,9780824832025,9780824862350,Eminent Nuns,"Grant, Beata",University of Hawaii Press,2009,eng,BQ9298 .G73 2009eb,"Buddhist nuns--China--Biography.,Monastic and religious life (Zen Buddhism)--China.,Zen Buddhism--China--History--17th century.",RELIGION / Buddhism / Rituals & Practice,294.3/9270820951,Y
285931,9780824833336,9780824863494,Making Transcendents,"Campany, Robert Ford",University of Hawaii Press,2009,eng,BL1923 .C34 2009eb,"Asceticism--Taoism--History--To 1500.,Taoism--Social aspects--China--History--To 1500.",PHILOSOPHY / History & Surveys / Medieval,299/.51461,Y
285985,9780824832049,9780824862152,Death and the Afterlife in Japanese Buddhism,"Walter, Mariko Namba.-Stone, Jacqueline Ilyse.",University of Hawaii Press,2008,eng,BQ5020 .D43 2008eb,"Buddhist funeral rites and ceremonies--Japan.,Future life--Buddhism.",RELIGION / Buddhism / Rituals & Practice,294.3/43880952,Y
285982,9780824832551,9780824862886,How Zen Became Zen,"Schlütter, Morten.",University of Hawaii Press,2008,eng,BQ9262.9.C5 S35 2008eb,Zen Buddhism--China--History.,HISTORY / Asia / China,294.3/9270951,Y
285980,9780824832377,9780824861797,Challenging the Secular State,"Salim, Arskal",University of Hawaii Press,2008,eng,KNW469 .S25 2008eb,"Constitutional law--Indonesia.,Islam and state--Indonesia.,Islamic law--Indonesia.,Law--Indonesia.",RELIGION / Islam / Law,340.5/909598,Y
285948,9780824832094,9780824865597,When Tengu Talk,"Hansen, Wilburn.",University of Hawaii Press,2008,eng,B5244.H474 H36 2008eb,"Kokugaku.,Mediums--Japan.",RELIGION / Eastern,181/.12,Y
285928,9780824828813,9780824861650,Bodhisattvas of the Forest and the Formation of the Mahayana,"Boucher, Daniel.",University of Hawaii Press,2008,eng,BQ1777 .B68 2008eb,Mahayana Buddhism--India--History.,HISTORY / Asia / China,294.3/85,Y
236729,9780824831103,9780824865023,The Shaolin Monastery,"Shahar, Meir",University of Hawaii Press,2008,eng,BQ6345.T462 S52275 2008eb,Martial arts--China.,HISTORY / Asia / China,294.3/657095118,Y
236725,9780824832155,9780824863937,Personal Salvation and Filial Piety,"Idema, W. L.",University of Hawaii Press,2008,eng,BQ4710.A8 P42 2008eb,,HISTORY / Asia / China,294.3/422,Y
236717,9780824832339,9780824863265,Korean Spirituality,"Baker, Don",University of Hawaii Press,2008,eng,BL2230 .B35 2008eb,Spirituality--Korea.,HISTORY / Asia / Korea,200.9519,Y
236713,9780824831622,9780824865573,What Is Asian American Biblical Hermeneutics? Reading the New Testament,"Liew, Tat-Siong Benny.",University of Hawaii Press,2008,eng,BS2361.3 .L54 2008eb,"Asian Americans--Religion.,Theology, Doctrinal.",RELIGION / Biblical Commentary / New Testament,220.6089/95073,Y
236711,9780824830878,9780824862244,Domesticating the Dharma,"McBride, Richard D.",University of Hawaii Press,2008,eng,BQ661 .M33 2008eb,"Buddhism--Korea--History--To 935.,Buddhist cults--Korea--History.,Hua yan Buddhism--Korea--History.",RELIGION / Buddhism / Rituals & Practice,294.3/920951909021,Y
236709,9780824831691,9780824861698,Buddhism and Taoism Face to Face,"Mollier, Christine.",University of Hawaii Press,2008,eng,BQ4610.T3 M65 2008eb,"Buddhism--Relations--Taoism.,Taoism--Relations--Buddhism.",HISTORY / Asia / China,294.3/35,Y
236697,9780824831721,9780824864040,Prophet Motive,"Stalker, Nancy K.",University of Hawaii Press,2008,eng,BL2222.O6592 D43373 2008eb,Religion and state--Japan.,"RELIGION / Religion, Politics & State",299.5/6,Y
236706,9780824831264,9780824862466,"Faith and Power in Japanese Buddhist Art, 1600–2005","Graham, Patricia Jane.",University of Hawaii Press,2007,eng,BQ689 .G73 2007eb,"Arts, Buddhist--Japan.,Buddhism--Japan--History--1600-1868.,Buddhism--Japan--History--1868-1945.,Buddhism--Japan--History--1945-",ART / Asian / General,700/.4829430952,Y
236704,9780824831585,9780824860066,Guardian of the Sea,"Clark, John R. K.",University of Hawaii Press,2007,eng,BQ4710.K74 U635 2007eb,Ks?itigarbha (Buddhist deity)--Cult--Hawaii.,"HISTORY / United States / State & Local / West (AK, CA, CO, HI, ID, MT, NV, UT, WY)",294.3/4211309969,Y
